btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_n_unique_addresses,btc_n_transactions,btc_estimated_transaction_volume,btc_transaction_to_trade_ratio,btc_market_price_label
0.8518649883,-0.227560891,-0.2597322153,0.3809711788,1.9481856869,0.4638814053,0.1203489813,-0.1755594838,-0.1779713038,-0.1519313127,-0.2298345247,-0.0373908204,0.47082239,0.3234237979,-0.0321198896,0.6338071945,-1
0.8526587147,-0.2286094701,-0.2686622724,0.3637712161,0.7585783666,0.7848945573,0.232546151,-0.1910691212,-0.1779713038,-0.1833316945,-0.2908351209,-0.0373854607,0.4828019693,0.1939550937,-0.1439899785,1.1382622795,-1
0.8534248812,-0.2210499358,-0.1576923176,0.6614652725,0.7585783666,0.4513540628,0.1830473997,-0.2007626446,-0.1779713038,-0.1873947684,-0.2258824627,-0.0374074547,0.4555314273,0.441905816,0.3446897164,0.2519890728,1
0.8543784553,-0.222513695,-0.1482211238,0.3893245552,0.7585783666,0.1272090752,-0.080945941,-0.1348466856,-0.1779713038,-0.0662333771,-0.2265307099,-0.0374040433,0.5753327483,0.53167764,0.4370859726,-0.5405875407,-1
0.8552328136,-0.2221533356,-0.2012634297,0.6862293552,1.9481856869,0.3260806376,0.2094467337,-0.1697433697,-0.1779713038,-0.1308215193,-0.1978509437,-0.037407302,0.598761201,0.5517307031,0.4590000426,-0.1930155745,1
0.8560816599,-0.2207591455,-0.1836424654,0.4416920703,-0.4310289537,0.5781934058,0.1764475662,-0.1642457913,-0.170548572,-0.1317775464,-0.1798574499,-0.0374042393,0.4604902102,0.4943732759,0.3199619788,0.1245680712,1
0.8567706586,-0.2221742094,-0.2060859294,0.730359542,-0.4310289537,0.7003349953,0.2028469002,-0.2218685659,-0.170548572,-0.2410545538,-0.2435401405,-0.0374150541,0.4990824774,0.4949609115,0.6836904342,-0.7957196189,-1
0.8576084809,-0.2203862776,-0.2261822506,0.4040792243,0.7585783666,0.6768462281,0.1830473997,-0.1682197757,-0.170548572,-0.1393907304,-0.2405447658,-0.0373961459,0.3918798925,0.4628403325,0.0708433334,0.5425550532,1
0.8584407913,-0.2199409149,-0.275425787,0.1797360069,0.7585783666,0.4889360904,0.1962470667,-0.1702067679,-0.170548572,-0.1432388298,-0.3190108221,-0.03737786,0.540449894,0.1268177319,-0.2016091565,0.8614898107,1
0.8592565656,-0.2201746773,-0.1575796477,0.3393359506,1.9481856869,0.4341289668,0.1500482321,-0.1761677446,-0.170548572,-0.1542336354,-0.2732111518,-0.0373994956,0.3467256684,0.3017442434,0.1303000839,0.6815210503,-1
0.860077852,-0.2109163969,-0.067963755,0.4825246904,0.7585783666,0.1867139521,0.1599479824,-0.1741807524,-0.170548572,-0.1333006688,-0.2544285042,-0.0374099787,0.4714802442,0.5621717277,0.5537330109,-2.0650996829,1
0.8608219705,-0.2125973748,-0.1580751632,1.1182710756,3.1377930072,0.5014634329,0.7935319999,-0.2019986436,-0.170548572,-0.1887403896,-0.2147334841,-0.0374104344,0.4164803206,0.5324751453,0.4615290158,-0.0575989777,-1
0.861577113,-0.2141794735,-0.2157206674,1.1805839694,4.3274003275,0.6455278718,0.4041418225,-0.1980246592,-0.170548572,-0.1840573643,-0.2205065394,-0.0374153287,0.5618163333,0.5332516637,0.8439770487,-1.0467190864,-1
0.8623102076,-0.2130382597,-0.2458971861,0.8409474534,5.5170076478,0.4858042547,0.9123290032,-0.2059726281,-0.170548572,-0.1976744987,-0.2579673447,-0.0374096576,0.2608397691,0.3223324747,0.4017247163,0.1917621895,1
0.863131494,-0.2117155783,-0.2501187534,0.9712387835,1.9481856869,0.5922866661,0.1830473997,-0.1741807524,-0.170548572,-0.1350214575,-0.2323480115,-0.0373991524,0.635418603,0.4181170696,0.127571455,0.3095906582,1
0.8639582923,-0.2088120177,-0.2739118104,0.8608773604,1.9481856869,0.5359136248,0.0774500634,-0.1721937602,-0.170548572,-0.1268664813,-0.3062178706,-0.0373857499,0.3925377466,0.1794950617,-0.1167961224,0.7683231946,1
0.8647299708,-0.2105291402,-0.2213697136,0.7660742874,-0.4310289537,0.7473125298,0.5097391587,-0.1920636825,-0.170548572,-0.1674150822,-0.2549934149,-0.0374022684,0.3770477692,0.4003725746,0.1614426876,0.1945617732,-1
0.8654685773,-0.2068173476,-0.0936850687,0.8270775052,0.7585783666,0.4059424462,0.5130390755,-0.2039856358,-0.170548572,-0.1836900568,-0.234603356,-0.0374087185,0.3967612808,0.472043125,0.3639860774,-0.7381707817,1
0.8663063997,-0.2005377939,-0.1201360797,0.560600616,1.9481856869,0.3699263364,0.2127466505,-0.1682197757,-0.170548572,-0.1029024505,-0.2256228087,-0.0374087688,0.3574835185,0.4982978419,0.5106628232,-0.5241310117,1
0.8672048539,-0.2002901545,-0.1486402001,0.7955939441,4.3274003275,0.7848945573,0.0873498137,-0.1459868513,-0.1701939708,-0.0591802192,-0.1826167738,-0.0374094497,0.792380391,0.7183358755,0.6404982347,-1.9754714505,1
0.8680592122,-0.1908405528,-0.0042127521,0.6642469966,3.1377930072,0.8209106671,0.0543506461,-0.1619012436,-0.1701939708,-0.0725940037,-0.2094868715,-0.0374061352,0.6189888339,0.5783212119,0.404372004,-25.6380372346,1
0.8687812828,-0.1824131273,0.0980482677,1.0570066027,1.9481856869,0.576627488,0.3777424884,-0.2096444205,-0.1701939708,-0.1552382943,-0.1946930459,-0.0374129356,0.8289327575,0.530292499,0.5830232526,1.2258660405,1
0.8695694972,-0.190529095,-0.1512968733,0.6402021551,4.3274003275,0.5687978989,0.3381434873,-0.185772832,-0.1701939708,-0.1211979199,-0.263268343,-0.0373982134,0.6135712116,0.3366875717,0.0705993097,1.1273075925,-1
0.8704844874,-0.1883106923,-0.1572736866,0.6271527151,0.7585783666,0.669016639,0.1434483986,-0.1400189542,-0.1701939708,-0.0237914156,-0.2141223745,-0.0374043362,0.5648347229,0.5016977333,0.4030631495,0.2499031462,1
0.87118451,-0.1812641368,-0.0858215127,0.9288892536,3.1377930072,0.3777559255,0.5229388258,-0.2176016167,-0.1701939708,-0.1701362381,-0.1759141859,-0.0374114841,0.7019337382,0.5174064908,0.4520897344,-0.5985059245,1
0.8719837484,-0.1820481412,-0.1344315703,1.0224136851,0.7585783666,0.3808877612,0.3975419889,-0.181794234,-0.1701939708,-0.0971018868,-0.1618481848,-0.0374085093,0.806073708,0.7582426256,0.4426541503,-0.0038324182,-1
0.8728491307,-0.1759574285,-0.0093324459,0.6628791254,0.7585783666,0.4858042547,0.2292462343,-0.1579226455,-0.1701939708,-0.0360130463,-0.1833925656,-0.0374083526,0.6967261869,0.6413451248,0.528676211,-7.5859626896,1
0.873697977,-0.1715611584,-0.0788535427,0.6484953982,-0.4310289537,0.8647563659,0.1632478991,-0.1638905426,-0.1701939708,-0.0405039232,-0.197795307,-0.0374059473,0.6488355107,0.6028445026,0.3892684143,0.1018388195,1
0.8744641435,-0.1684220211,-0.1720559221,0.8095122425,-0.4310289537,0.8350039274,0.2754450689,-0.1937300282,-0.1701939708,-0.0989846222,-0.1918315677,-0.037405471,0.8848171908,0.5462321133,0.2642949907,0.055011477,1
0.8753185018,-0.1496174934,0.1340413542,0.6151291999,-0.4310289537,0.6564892965,0.2853448192,-0.1619012436,-0.1701939708,0.0050932754,-0.24919331,-0.037407027,0.6315101755,0.4138252314,0.4445323936,-0.3640645858,1
0.8761563241,-0.161985833,-0.0362245782,0.5910441691,-0.4310289537,0.6815439816,0.0081518115,-0.1678691407,-0.1701939708,-0.0318834807,-0.2350502311,-0.0374073428,0.6254899808,0.3910753407,0.4375259548,-1.1487014582,-1
0.8770272184,-0.1497726476,0.1040382261,0.6860208956,-0.4310289537,0.6251709402,0.0807499802,-0.1559333465,-0.1701939708,0.0190607649,-0.1733987593,-0.0374104106,0.6563262029,0.5544380241,0.6599683702,1.5039894178,1
0.8777768489,-0.1444582189,0.1852837415,0.8207420245,-0.4310289537,0.8068174067,0.628536162,-0.1996979253,-0.1701939708,-0.0718172068,-0.1872788001,-0.0374137535,0.6090933808,0.6925848462,0.6947750271,1.2361739376,1
0.8785926233,-0.1302200744,0.3056395698,0.885775517,0.7585783666,0.8459653521,0.1269488148,-0.1692006611,-0.1633122502,0.0102004066,-0.1286459049,-0.0374161511,0.7411009367,0.8064182473,1.0626333991,1.1789906802,1
0.8794965895,-0.1067502794,0.4688608227,0.7470844403,-0.4310289537,1.2155219563,-0.0149476058,-0.1366555872,-0.1633122502,0.1340544014,-0.1322391135,-0.0374164523,0.7456561621,0.7992406988,1.2928032325,1.0429825748,1
0.8803344119,-0.1293197633,0.1840217793,0.6355781988,-0.4310289537,1.0714575174,0.0807499802,-0.1610643926,-0.1633122502,0.0295917472,-0.1951680411,-0.0374122793,0.8524883585,0.698020475,0.73724255,1.0295918707,-1
0.8812108181,-0.1284964579,-0.0042220987,0.6947382157,-0.4310289537,0.9696728594,0.301844403,-0.1468259228,-0.1633122502,0.0641841221,-0.2048013386,-0.037410943,0.780555601,0.7122496502,0.7036597091,-36.1072826412,1
0.8820100565,-0.0921759736,0.7091856676,0.8858443077,-0.4310289537,0.6345664471,0.2820449024,-0.1753028624,-0.1633122502,0.0633251256,-0.1619301801,-0.0374158687,0.7440529881,0.7438140741,0.9937188805,0.530216909,1
0.8828809508,-0.0072654746,2.3263613002,1.082655761,4.3274003275,0.5891548305,0.1005494807,-0.1488599899,-0.1633122502,0.2984009895,-0.136177308,-0.0374189703,1.0850702042,0.9365900155,1.6140308889,0.2752773071,1
0.8837353091,0.027696874,3.4209145311,1.4183771631,1.9481856869,0.7097305022,0.5757374939,-0.1549621912,-0.1633122502,0.3505367513,0.0403885326,-0.0374213428,1.2621988151,1.2838616395,2.1241070278,1.3127688705,1
0.8845565955,-0.0181827232,1.89479744,1.4018047532,0.7585783666,0.7692353792,0.1566480656,-0.167166594,-0.1633122502,0.2219842993,-0.1006087942,-0.037421449,1.1649469652,1.0551559815,2.0369203084,0.5584843299,-1
0.885311738,-0.0325031934,1.2622547592,1.1042016779,0.7585783666,0.5969844196,0.4404409068,-0.1915753994,-0.1633122502,0.1230466777,-0.1412406764,-0.0374191805,1.0545103914,0.8021369026,1.3422328263,0.4884471239,-1
0.8862101922,-0.0336130533,0.247402098,0.7238589866,0.7585783666,0.7363511051,0.3645428214,-0.1386896543,-0.1633122502,0.274118657,-0.2096334044,-0.0374119597,0.8490608831,0.7641609551,0.8153929969,1.487206851,-1
0.8869818707,-0.0407952788,0.1396648739,0.7845538309,-0.4310289537,0.5547046386,0.3447433208,-0.185473198,-0.1633122502,0.1241573738,-0.249396742,-0.0374105006,0.9358312922,0.4828304347,0.5078935237,2.0277090258,-1
0.8877921331,-0.04404682,0.3691148384,0.9117254975,1.9481856869,0.6893735706,0.3117441532,-0.1712347282,-0.1633122502,0.1598741417,-0.196923175,-0.0374170883,0.811955698,0.6718182255,1.164494818,1.7164561586,-1
0.8885803475,-0.0752951158,0.8359107914,0.769409139,4.3274003275,0.576627488,0.4338410733,-0.1793709967,-0.1633122502,0.0807209985,-0.2080554821,-0.0374154307,0.7282036786,0.6847776881,0.9225489911,0.5875306617,-1
0.8895559696,-0.1294975968,1.0591367725,0.7817879561,0.7585783666,0.42473346,0.1401484818,-0.0894261637,-0.1452597342,0.1463293971,-0.1702203555,-0.0374183669,0.9755678939,0.8645207125,1.7690599014,0.9929721354,-1
0.89036072,-0.102403337,0.4822761747,0.7327127056,3.1377930072,0.6204731868,0.3051443197,-0.1561228267,-0.1452597342,0.0470213595,-0.2316775608,-0.0374172609,0.75931631,0.6867609581,1.1731872389,1.3720849507,1
0.8912812222,-0.1015404582,0.1599008518,0.566856167,1.9481856869,0.9681069416,0.1566480656,-0.1109412163,-0.1452597342,0.15550623,-0.2227164882,-0.0374124363,0.7484534243,0.7158174374,0.891827883,3.8405420302,1
0.8921190445,-0.1018080203,-0.0307297567,0.6833302983,0.7585783666,0.8115151602,0.4668402409,-0.1432137952,-0.1452597342,0.0782209481,-0.2383429007,-0.0374135043,1.0177092566,0.7061319443,0.8358466219,-25.4223341703,-1
0.8929182829,-0.1136234939,0.1428563104,0.6137124213,0.7585783666,0.6095117621,0.2259463175,-0.158274332,-0.1452597342,0.0206009623,-0.2700393853,-0.0374105807,0.7580614117,0.5214674722,0.5554005063,2.0483761304,-1
0.893888393,-0.1047981006,0.0434689353,0.5243918997,-0.4310289537,0.4795405835,0.0114517282,-0.0915776689,-0.1452597342,0.1933159316,-0.22749654,-0.0374108535,0.8117235142,0.6523737849,0.8465725738,10.8710971695,1
0.8947758232,-0.0964266476,0.1099946941,0.7362241053,-0.4310289537,0.2211641441,0.2391459846,-0.1238502478,-0.1452597342,0.1342688976,-0.2178968939,-0.0374109393,0.8718978199,0.7291021983,0.7207487645,1.5779383871,1
0.8955475017,-0.0981848197,-0.0077285352,1.0806634758,0.7585783666,0.4779746657,0.3876422387,-0.1690318583,-0.1452597342,0.0233215542,-0.1913441581,-0.0374158288,0.9091964916,0.8375314511,0.9301543973,-31.1613239725,-1
0.8963191802,-0.1048923829,0.0380764341,0.859544107,1.9481856869,0.6283027759,0.6978344139,-0.1690318583,-0.1452597342,0.0109061688,-0.2321279495,-0.0374128419,0.7378282506,0.6903497324,0.6631295866,6.494849238,-1
0.8971955864,-0.1152309482,0.1590055022,0.6505540289,-0.4310289537,0.6330005293,0.1087992726,-0.1281532583,-0.1452597342,0.0861683746,-0.2298489469,-0.0374099704,0.7446279195,0.6962995423,0.6383907571,2.1868438123,-1
0.8981767205,-0.1089501638,-0.1869977688,0.5338914447,3.1377930072,0.6737143925,0.0543506461,-0.0872746584,-0.1452597342,0.1930952123,-0.2360745924,-0.037403527,0.9440793459,0.7353773065,0.4481483815,-0.3532394243,1
0.8991358066,-0.1128609417,-0.2339467809,0.2880933497,-0.4310289537,0.728521516,0.0114517282,-0.0958806795,-0.1452597342,0.1638779648,-0.2739675852,-0.0373947391,0.5597377353,0.3965634371,0.1487238752,0.666531547,-1
0.9000177248,-0.1100573469,-0.1963114887,0.7478386143,0.7585783666,0.922695325,0.2820449024,-0.1260017531,-0.1452597342,0.1006329974,-0.232138188,-0.0374027236,0.8867465278,0.5658654369,0.3019966564,0.4063222842,1
0.9008555472,-0.1141853136,-0.1522418722,0.6561239149,1.9481856869,0.3855855146,0.3447433208,-0.1090721493,-0.1107318921,0.0526965424,-0.2394867261,-0.0374050998,0.7932980699,0.6430765509,0.3387592004,0.1317243851,-1
0.9017043935,-0.1092123495,-0.0127101666,0.6790157612,4.3274003275,0.8788496262,0.0477508126,-0.1043199066,-0.1107318921,0.0720024892,-0.2312452373,-0.0374082832,0.7948293775,0.6683343862,0.500191987,-13.712477089,1
0.9025973357,-0.0803779985,0.7552583692,0.7969915921,1.9481856869,0.5860229949,0.2490457348,-0.0853109358,-0.1107318921,0.1701716767,-0.1844766544,-0.0374136685,0.8615490555,0.7970580524,0.9540946037,0.3990514152,1
0.9034186221,-0.0658537244,0.2275932207,0.8013526994,-0.4310289537,0.9696728594,0.3711426549,-0.1162005134,-0.1107318921,0.1265078869,-0.2333416995,-0.0374148746,0.6688088471,0.7132045579,0.9321324684,1.4161278381,1
0.9042233725,-0.0728157174,-0.0682292581,0.9290829896,0.7585783666,0.9336567497,0.2622454019,-0.1233288774,-0.1107318921,0.0978730194,-0.1997908942,-0.0374083332,1.0240943115,0.8691693294,0.4410088388,-3.8817599425,-1
0.9050887548,-0.0600760676,-0.0386595595,0.4519832455,1.9481856869,0.8083833245,0.1467483153,-0.0971915426,-0.1107318921,0.1804554044,-0.282484256,-0.0373965649,0.5810710055,0.4405731425,0.1056204117,2.1478469277,1
0.9059155532,-0.0492729584,0.4134154264,1.0824007753,-0.4310289537,0.94775001,0.8397308345,-0.113824392,-0.1107318921,0.1636828121,-0.1448436846,-0.0374129326,1.217995439,0.8752660483,0.7707736283,0.8603046277,1
0.9069738551,-0.0656424715,0.2932066044,0.697304127,-0.4310289537,0.7191260091,-0.0413469399,-0.0140272953,-0.1107318921,0.3643692219,-0.1393318256,-0.0374107072,1.1166085059,1.0035070139,0.9779423769,1.7977951557,-1
0.9077841175,-0.0634552978,0.141840143,1.095513379,1.9481856869,1.0088208048,0.2754450689,-0.1209527561,-0.1107318921,0.1200805908,-0.1554319406,-0.0374167429,0.9726434835,0.9287198965,1.1214357223,3.8348282735,1
0.9085778439,-0.0614570536,0.10130495,1.0862538425,3.1377930072,0.9743706129,0.3612429046,-0.1280811201,-0.1107318921,0.1068431426,-0.158583537,-0.0374135836,0.850780149,0.8556851922,0.7638559254,2.9908550875,1
0.9093825943,-0.0633608889,-0.0658249223,0.7828514281,1.9481856869,1.0511005858,0.3876422387,-0.1233288774,-0.1107318921,0.1134368672,-0.2123812946,-0.0374107049,0.6099391933,0.7573296918,0.5735469979,-8.0367867855,-1
0.9103086084,-0.0421534128,0.2260216099,0.9613544907,-0.4310289537,0.770801297,0.1467483153,-0.0710542077,-0.1107318921,0.2799298766,-0.138710303,-0.0374152658,1.4543806768,1.1693986288,1.1889082825,6.5046851027,1
0.9112566706,-0.0265905288,0.5134307274,0.8064294008,0.7585783666,0.9712387773,0.0642503964,-0.0615497223,-0.1107318921,0.3353317379,-0.1729069282,-0.0374151934,1.1621884003,0.9549536265,1.2242066842,3.5656188082,1
0.9120889809,-0.0195282782,0.2320782411,1.0412629187,-0.4310289537,1.0651938461,0.2094467337,-0.0799730666,-0.0786898506,0.2231940003,-0.1449168092,-0.0374141428,0.9768227921,1.0180300068,0.8859121563,3.0927031005,1
0.9129653872,-0.0201355229,-0.0464316423,1.0952783875,0.7585783666,1.0385732433,0.1599479824,-0.0592965353,-0.0786898506,0.2702512692,-0.1464886109,-0.0374130691,1.1666883438,1.0842334478,0.8708233559,-14.4580720506,-1
0.9139410092,0.0038466405,0.6571632227,1.0217297531,-0.4310289537,1.0526665036,-0.1106451918,-0.0127743399,-0.0786898506,0.4324723859,-0.0787149198,-0.0374140747,1.3836917611,1.4032985653,1.1536505515,1.6065636911,1
0.9150213591,0.0060601854,0.0864770316,0.8320550867,1.9481856869,0.9289589963,-0.0347471064,0.0363324219,-0.0786898506,0.5574674135,-0.105099175,-0.0374100469,1.3238602029,1.2873349853,0.9603393927,9.6789716647,1
0.9159859572,0.0421387129,0.8025158296,0.8909912012,0.7585783666,1.1560170794,0.1896472332,-0.0179434727,-0.0786898506,0.5022340468,-0.0489798892,-0.0374115979,1.2353539434,1.2846696384,0.9014631228,1.1818586387,1
0.9169064594,0.0194282347,1.2956857381,1.1574706186,1.9481856869,1.2452743948,0.2919446527,-0.038620004,-0.0786898506,0.4011770542,-0.0185155738,-0.0374119828,1.6234160232,1.2873769593,0.8597572497,0.7018852258,-1
0.9177277457,0.0355327347,0.2137061764,1.0453682502,1.9481856869,1.1795058466,0.2919446527,-0.0851421994,-0.0786898506,0.3108684524,-0.1348857554,-0.0374120442,1.200261018,1.0218391444,0.6933404633,7.5376483386,1
0.9186978558,0.0442412026,1.3243295592,1.1060587787,3.1377930072,1.2734609155,0.1863473164,-0.0153589063,-0.0786898506,0.5126092872,-0.0508402828,-0.0374098782,1.4330474066,1.3927630994,0.780283159,1.1096638681,1
0.9197616697,0.0618464881,0.4690671624,0.8579162853,3.1377930072,0.855360859,-0.1568440264,0.0285787226,-0.0786898506,0.6701123027,-0.0519783402,-0.0374106697,1.2628345565,1.4578962042,0.9860506198,2.7022025407,1
0.9206876839,0.0556668476,0.9523711966,1.1203395432,1.9481856869,1.3407953815,0.110449231,-0.0360354376,-0.0786898506,0.4809179054,-0.0552758819,-0.0374121973,1.3703909453,1.4035923831,0.8860859308,1.3675810985,-1
0.9215640901,0.0545120598,0.0789918306,1.1220243084,1.9481856869,1.5600238756,0.1335486483,-0.0592965353,-0.0786898506,0.4151140783,-0.080138488,-0.0374114356,1.2777882999,1.3728359581,0.7424151135,15.5123022038,-1
0.9224460084,0.0616498913,0.1919639112,0.9947074239,1.9481856869,1.1826376822,0.097249564,-0.0567119689,-0.0786898506,0.4358251913,-0.0711002751,-0.0374114232,1.2163093423,1.3181333843,0.7505788164,5.859520305,1
0.9233003667,0.0645764912,0.0560785389,1.1098090779,3.1377930072,1.4692006423,0.1632478991,0.0030208572,-0.0066344871,0.4053870536,-0.0968907033,-0.0374107116,1.4577252294,1.3449652434,0.6555352725,19.6417658075,1
0.9242318928,0.0318291117,0.4515786298,0.7663725446,1.9481856869,1.2343129701,-0.1106451918,0.0457672334,-0.0066344871,0.4351683737,-0.1404579798,-0.0374050652,1.1057511484,1.0773497171,0.4563342683,2.3230513301,-1
0.9250807392,0.0366472104,0.4217826909,1.3109230585,1.9481856869,0.5202544467,0.1401484818,-3.24554406743814E-05,-0.0066344871,0.3461652529,-0.0371143042,-0.0374139585,1.5895227142,1.39919561,0.90341901,3.9291430679,1
0.9258579296,0.0333559519,0.075169645,1.4382741906,0.7585783666,0.3386079802,0.2919446527,-0.0397255191,-0.0066344871,0.2522698894,-0.0666528628,-0.0374165194,1.2604684929,1.4098779848,1.0239778225,19.5564658274,-1
0.9267674078,0.0403255264,0.0381192383,1.136801235,-0.4310289537,0.7050327488,0.1764475662,0.0335539831,-0.0066344871,0.4267563576,-0.0449633059,-0.0374101011,1.3584887607,1.3905594661,0.7024876557,35.2226383128,1
0.9275886942,0.0562560763,0.1587076334,1.2826953453,0.7585783666,1.0088208048,0.423941323,-0.0152990184,-0.0066344871,0.3477463079,-0.0406256592,-0.037413617,1.3651557531,1.4524710688,0.8212569609,9.0415854478,1
0.9283273007,0.0576800697,-0.0977353742,1.0505254008,3.1377930072,0.728521516,0.3084442365,-0.0610987073,-0.0066344871,0.2427272511,-0.1679124161,-0.0374084011,0.9156202438,1.0005688362,0.3506350217,-11.4699764244,1
0.9293525307,0.0112854177,1.0440351804,0.518543291,3.1377930072,0.8663222837,-0.1799434437,0.0976735475,-0.0066344871,0.4987155118,-0.1890081307,-0.0374021897,1.0134580814,0.861844872,0.4450722036,0.5080178995,-1
0.9304273686,0.0120483084,0.0965980018,0.4584838295,-0.4310289537,0.5155566932,-0.189843194,0.1251533608,-0.0066344871,0.5572767733,-0.2129512508,-0.037379376,0.9800788938,0.7112632619,-0.0328482634,0.2601272597,1
0.9313147988,0.0191436669,0.1091472993,0.8472550292,-0.4310289537,0.7159941735,0.027951312,0.0213407327,-0.0066344871,0.3539492245,-0.1720867163,-0.0373996092,0.8334990393,0.8191678401,0.2090642874,2.0834282099,1
0.9321526211,0.028288629,0.0764152376,1.0666217133,1.9481856869,0.5641001455,0.2853448192,-0.0061390806,-0.0066344871,0.3127797219,-0.1470024917,-0.0373998193,0.9904774118,1.0311678588,0.1641565272,3.6060139202,1
0.9331061953,0.0244997701,0.0765525401,0.7842761797,0.7585783666,0.6048140086,0.0213514785,0.0579804838,-0.0066344871,0.4429291943,-0.1519319625,-0.0373949254,0.9848441902,0.9765597265,0.1499661778,5.8949368918,-1
0.9338999217,0.0263184718,0.0420692,0.8299564853,0.7585783666,0.8788496262,0.0906497304,0.0185155396,0.0457593918,0.2546116228,-0.2109662401,-0.0373911733,0.809429317,0.7907829442,-0.061698523,-2.4246660098,1
0.9346440402,0.0302106028,-0.0878410677,0.4947035903,-0.4310289537,1.1246987231,0.1599479824,-0.0120318438,0.0457593918,0.1995003752,-0.3070674521,-0.0373803135,0.3775010804,0.3657020771,-0.2334061874,2.4143698301,1
0.9353991827,0.0323655934,-0.1730875245,0.8255526248,0.7585783666,1.0166503939,0.6054367447,-0.0052435363,0.0457593918,0.2188137651,-0.1760378797,-0.0373676415,0.9441622687,0.5680270962,-0.3221236011,1.1291286958,1
0.9362204691,0.0251709541,-0.0412816026,0.6655731946,0.7585783666,0.7817627217,0.0312512288,0.0354863082,0.0457593918,0.2836822269,-0.2537042924,-0.0373709318,0.7256551848,0.5487190709,-0.2656986605,6.0373557881,-1
0.9371850672,0.0314741607,-0.0632053026,0.7255089395,0.7585783666,0.838135763,-0.1172450253,0.1237343046,0.0457593918,0.4690255695,-0.1863234408,-0.0373855192,1.1046952649,0.8542056098,-0.0198151781,3.0787246006,1
0.9380835214,0.03023358,-0.0865506823,1.0412460485,-0.4310289537,0.5985503374,-0.0479467734,0.0830044601,0.0457593918,0.3876740868,-0.1316638794,-0.0373929922,1.1119316605,1.030874041,0.0597439512,1.3382737446,-1
0.9388331519,0.0289047196,-0.1078070522,1.1476387786,0.7585783666,0.7379170229,0.4899396582,-0.0086376901,0.0457593918,0.205720048,-0.1714470313,-0.037400219,0.9675243831,0.9308290884,0.0822089233,-0.1314855041,-1
0.9396268783,0.0580322824,0.5202052255,1.1270161449,0.7585783666,0.8318720918,0.5988369112,0.0185155396,0.0457593918,0.3107515448,-0.1207423331,-0.0374060945,0.8972611378,0.9349740177,0.3259331655,0.0642516208,1
0.9405914764,0.049772441,0.2441162943,0.9608368731,-0.4310289537,1.0432709967,0.0477508126,0.1237343046,0.0457593918,0.5085799343,-0.0987278464,-0.0373995634,1.1199862276,1.0622390886,0.2883609064,-0.2973468244,-1
0.9414678827,0.0538514875,-0.1317639543,0.9118711723,-0.4310289537,1.2578017373,0.0477508126,0.0694278453,0.0457593918,0.4049364184,-0.1783228229,-0.0373813634,1.1456535957,0.9402312572,-0.1352605843,1.8674461541,1
0.9424049208,0.0490696928,-0.0933220457,0.6790501373,-0.4310289537,1.437882286,-0.0578465237,0.1067635361,0.0457593918,0.470302504,-0.1889528816,-0.0373877952,1.1018537772,0.7966068323,-0.0044194994,1.4272851125,-1
0.943341959,0.050328797,-0.0104252427,1.0128638657,0.7585783666,1.226483381,-0.0545466069,0.1067635361,0.0457593918,0.4739550462,-0.1228142312,-0.0373963525,1.1149942756,0.9548906655,0.1701572925,-12.3531097746,1
0.944312069,0.0499247036,-0.0785739993,0.8569436612,-0.4310289537,1.2531039839,-0.0479467734,0.1271284583,0.0457593918,0.5141249174,-0.1131291925,-0.0373923186,1.1552615832,1.1320732778,0.1066704532,1.2256575338,-1
0.9451554034,0.0284481609,0.3193445044,1.0776377505,-0.4310289537,0.9962934623,0.0939496472,0.0964239457,0.0933430921,0.3162256831,-0.1200982714,-0.0374012138,0.9796311107,1.0793120001,0.2112863823,-0.0577019471,-1
0.9458829859,0.0315153184,-0.1085210692,1.3049012514,-0.4310289537,1.243708477,0.3777424884,0.0186461852,0.0933430921,0.182187879,-0.1422821407,-0.0373995482,1.0541621157,0.992866613,0.0431577325,1.0479203673,1
0.9465609606,-0.0193514112,1.4421881435,1.4388053513,-0.4310289537,1.1842036,0.6978344139,-0.0146871407,0.0933430921,0.0465972106,-0.1017203754,-0.0374126877,1.000909099,1.0108629518,0.4910300053,0.0441517948,-1
0.9473271271,-0.0460993456,0.7311099736,1.3744808442,-0.4310289537,1.5381010262,0.4602404073,0.0445721054,0.0933430921,0.0969738091,-0.1081642737,-0.0374088125,1.2708448982,1.0653871362,0.4117555704,0.100133265,-1
0.9480932935,-0.0269353932,-0.0038624448,1.3331673551,-0.4310289537,1.2280492989,0.2886447359,0.0445721054,0.0933430921,0.1291252802,-0.1203753383,-0.0373933157,1.5692895531,1.0908863217,-0.0473491885,-593.1814582567,1
0.9490578916,-0.0270092353,-0.002023003,1.0902232595,-0.4310289537,0.8397016808,-0.203042861,0.177905409,0.0933430921,0.3423012187,-0.0623326385,-0.0373864863,1.2798226724,1.3133798325,-0.0034027338,-1679.1183310158,-1
0.949879178,-0.0352754301,-0.0101703508,1.3523429978,-0.4310289537,0.9086020647,0.2655453186,0.0816091341,0.0933430921,0.1739502067,-0.0425773668,-0.0373990896,1.2064138892,1.2273436916,0.1292907131,-395.4088982948,-1
