Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2016-04-18,0.0340134895,1.0260879389,0.0387090906,-0.1311561933,0.9666343266,1.448029656,-0.4310289537,1.0933803668,0.3480432376,0.3178980764,0.421438033,0.1955411006,0.0123776988,-0.037404129,-0.3060824871,1.2977395236,1.2003754172,0.9320535383,1.2299556995,1.0777287136,0.964910334,0.193738858,0.0409473748
2016-04-19,0.0459159026,1.0269147373,0.0417339671,-0.1275473746,0.9696405955,1.3724770988,-0.4310289537,1.2311811345,0.2259463175,0.405469262,0.421438033,0.298703516,-0.0024187685,-0.0374045078,-0.3090556413,1.2465485203,1.458830125,0.9352446835,1.4949075103,1.2432458327,0.9647354611,0.3071766145,0.1113716676
2016-04-20,0.0547840968,1.0280281591,0.0585512127,0.1532663835,0.9726998804,1.1848868182,-0.4310289537,1.1400731889,0.0774500634,0.4930404477,0.421438033,0.4302993034,-0.0024717887,-0.0374053254,-0.2053859775,1.1462008861,1.3432443107,0.9382815211,1.3950593878,1.2134502382,1.1469316005,0.4434108916,0.2131709335
2016-04-21,0.0667278856,1.0288604694,0.0699225319,0.0574071436,0.9756396485,1.2906526082,-0.4310289537,1.289493425,0.1632478991,0.4113073411,0.421438033,0.3555423654,-0.0075814119,-0.0374098472,-0.2370741549,1.3147165831,1.3014277451,0.9412625336,1.3490962266,1.1362361409,1.5658240777,0.5694282481,0.3059451088
2016-04-22,0.0615559216,1.0296486839,0.0651932586,-0.0329431014,0.978587719,1.4214671902,-0.4310289537,1.3930291436,0.3216439035,0.3646027087,0.421438033,0.2918856574,-0.00929979,-0.0374098763,-0.2694240379,1.0796083563,1.2823400831,0.9442180639,1.3265326829,1.1364246212,1.678761215,0.5038388886,0.2585593436
2016-04-23,0.0671278508,1.0304424103,0.0705702778,-0.1454063225,0.981095725,1.0566723391,-0.4310289537,1.0968601842,0.0741501467,0.3704407878,0.421438033,0.3051247738,-0.133032355,-0.0373994585,-0.1787972343,1.118985626,1.0120277294,0.9468127263,1.0273122942,0.9503631491,0.8615679128,0.1092011447,0.0182245018
2016-04-24,0.0783130849,1.0311699929,0.0812202748,0.0550492012,0.9836524171,1.2792745574,-0.4310289537,1.2555121757,0.3579429878,0.3003838392,0.421438033,0.2387243967,-0.1315056479,-0.0374042804,-0.216457767,1.1735709355,0.9904006424,0.9493785166,1.3813059726,0.9625201286,0.334611987,0.1759483866,0.0700358218
2016-04-25,0.0844642741,1.0318700155,0.0871319614,0.1742649759,0.9866070635,1.7235336152,-0.4310289537,1.7653194001,0.5361384928,0.271193444,0.421438033,0.215141958,-0.0013898678,-0.0374139814,-0.3312777333,1.343855652,1.3514712084,0.9524263372,1.7213581191,1.1990472017,0.5517769356,0.6260322893,0.3652752956
2016-04-26,0.0901465385,1.0327023258,0.0926281507,0.142907335,0.9898737906,1.5375564388,-0.4310289537,1.6830365717,0.1533481488,0.4113073411,0.421438033,0.479911538,3.8185829153,-0.0374092723,-0.2689082858,1.5050022769,1.6996452727,0.9559389713,1.6117697361,1.4157210163,0.5740189988,0.6324634008,0.3771096607
2016-04-27,0.0616386731,1.0334133724,0.0659118418,0.2674855582,0.9928779123,1.7261371368,-0.4310289537,1.9892188846,0.6714350799,0.2828696021,0.421438033,0.1969699912,0.0351032774,-0.0374142679,-0.3887653414,1.2654493886,1.5809743718,0.9592931794,1.6943215802,1.2977637602,0.4490774361,0.6709011309,0.3623677889
2016-04-28,0.0653486952,1.0341574909,0.0695325984,0.1939658187,0.9961278163,1.795533305,0.7585783666,1.9589037408,0.5988369112,0.3236515049,0.4213768262,0.2517180526,0.0806231713,-0.0374136768,-0.3772709143,1.1666883438,1.670410404,0.9627667848,1.8411047998,1.342025218,0.5415421603,0.6976435466,0.3842357684
2016-04-29,0.073844508,1.0350283852,0.0776851336,-0.0773566025,0.9995445846,1.5365485899,-0.4310289537,1.6782407597,0.0906497304,0.4520755504,0.4213423533,0.4185491071,0.0845052122,-0.0374135238,-0.3231889593,1.4517160911,1.8165427735,0.9664354775,1.3851728143,1.4336423517,0.465465281,0.9084619242,0.5297560653
2016-04-30,0.0614455864,1.0358331356,0.0661417472,-0.1415124898,1.002487059,1.3687926895,-0.4310289537,1.3963532875,0.0675503131,0.382026071,0.4213423533,0.3117744105,-0.0327744095,-0.0374048516,-0.2708024375,1.1497389252,1.3320372612,0.9694573537,1.1241400998,1.029383516,0.1925705573,0.2926079809,0.1273396082
2016-05-01,0.067969157,1.0366874939,0.0724355809,-0.245785422,1.0050672951,0.9688680905,-0.4310289537,1.0167009074,0.1137491477,0.4345631805,0.4213423533,0.383050705,-0.1154950611,-0.0373909321,-0.1499528482,1.139749493,1.0772342887,0.9721390672,1.4702537819,0.9359129926,0.1836927909,-0.0151452914,-0.0590617619
2016-05-02,0.0569356338,1.0375528762,0.0621826473,0.1337827856,1.0082044676,1.3491863093,-0.4310289537,1.3147732186,0.2523456516,0.4462380938,0.4213423533,0.3803757693,0.0223911307,-0.037407318,-0.2536471782,1.2605956412,1.4167512221,0.9752740368,1.5845450805,1.2363348883,0.4340173158,0.4799579739,0.2381894184
2016-05-03,0.066672718,1.0383851866,0.0715049921,-0.0325812598,1.0113307925,1.4315314329,-0.4310289537,1.5260818291,0.0725001883,0.4112133541,0.4213423533,0.3560147283,0.0189751528,-0.0374081625,-0.2968347703,1.1651459799,1.5408262714,0.978574647,1.5834372826,1.3510251524,0.3565207968,0.4766918073,0.2478362273
2016-05-04,0.0617214245,1.0393056887,0.0669927681,-0.1115451048,1.0144984235,1.2206717604,0.7585783666,1.2740235207,0.0741501467,0.5104501165,0.4213423533,0.4649166189,0.0488591393,-0.0374121812,-0.2340273737,1.2731114545,1.5207207407,0.9818484163,1.5191222999,1.4150456285,0.3577644851,0.8879687826,0.4972500393
2016-05-05,0.0632937015,1.040160047,0.0686215774,-0.1068832904,1.0174298556,1.2134064622,0.7585783666,1.4021187437,0.0708502299,0.4404006372,0.4213423533,0.3845395224,0.0110368321,-0.0374045909,-0.2666068994,1.1643720339,1.4775610082,0.9850645672,1.5579683822,1.3533026227,0.3073423263,0.3512266298,0.1656964312
2016-05-06,0.0803956624,1.0410529893,0.0849131646,0.1049076303,1.0203859508,1.1514059694,-0.4310289537,1.3371995702,-0.0908456913,0.4754253768,0.4213423533,0.4569307707,0.0144511015,-0.0374067901,-0.237073819,1.1698781072,1.5158832409,0.9883318784,1.2449318728,1.3213866248,0.3772923295,0.4908442016,0.2733201442
2016-05-07,0.0778165764,1.0418797876,0.0826236805,-0.1732334889,1.0229659782,1.0319823694,-0.4310289537,1.1921584625,0.1896472332,0.4053758975,0.4213423533,0.3658611566,-0.075097143,-0.0373979278,-0.1977746083,0.9570926959,1.1888010955,0.9911625339,1.0691159879,1.0945662873,0.1899072123,0.1048471534,0.0242966759
2016-05-08,0.0761339641,1.0427947778,0.0811947982,-0.2070916445,1.0255013191,0.8442986237,-0.4310289537,0.8654096322,-0.0215474393,0.4812628334,0.4213423533,0.4532890874,-0.1196681088,-0.0373806849,-0.0803126389,1.0284284094,1.0156584776,0.9937620434,1.4974157319,0.943436498,0.0627929324,-0.1280269589,-0.1250461581
2016-05-09,0.0813886795,1.0437483519,0.086323717,-0.0332637673,1.0284372171,1.0057930982,1.9481856869,1.1564474778,0.0048518947,0.5396373996,0.4213423533,0.5355839064,-0.0381423856,-0.037402901,-0.1751248215,1.335983515,1.4447268717,0.9969343607,1.6777882194,1.2414866832,0.2638276808,0.3948940186,0.2130535487
2016-05-10,0.0653486952,1.0446192462,0.071323899,0.0349515513,1.0314927467,1.2758440754,-0.4310289537,1.5180513316,0.1698477326,0.4520755504,0.4213423533,0.4029408929,0.0609239845,-0.0374084323,-0.296022401,1.3375092944,1.6469364624,1.0003766283,1.574104608,1.4212968919,0.3293713092,0.5469026434,0.2900977166
2016-05-11,0.0688104631,1.0453523407,0.0747204148,-0.0795284981,1.0343694827,1.5370591854,-0.4310289537,1.8426661542,0.4965394917,0.3739112166,0.4808259867,0.2350799864,0.0321735738,-0.0374105064,-0.358425458,1.2122571819,1.5282655615,1.00366047,1.5174501521,1.2763084191,0.4600880429,0.4551614511,0.2368751422
2016-05-12,0.0718308901,1.0461185072,0.0777069445,-0.0519733067,1.0372538823,1.4368836521,-0.4310289537,1.6559053613,0.2589454851,0.4119933435,0.4996722863,0.2816648354,0.0434174813,-0.0374115547,-0.3198472976,1.1786568667,1.4652731291,1.0068602165,1.5427413868,1.2756801514,0.3659672015,0.572247642,0.3143105816
2016-05-13,0.0747547737,1.0469563296,0.0806159425,-0.160760966,1.0403380873,1.3844018503,-0.4310289537,1.4743310836,0.1962470667,0.4945046182,0.4996722863,0.3775009434,0.0541821211,-0.0374067092,-0.2769185979,1.1875683027,1.5044873086,1.0101123141,1.3238885993,1.2855753673,0.4897171883,0.4145025471,0.2180874926
2016-05-14,0.0731411209,1.047750056,0.079228114,-0.2467350311,1.0434501711,1.5350180342,-0.4310289537,1.3802913086,0.5625378268,0.4437284491,0.4996722863,0.3189859126,0.0596438895,-0.0373999979,-0.2542453233,1.1343760961,1.2855301047,1.0130721032,1.1985611255,1.1422360972,0.1972977871,0.1267905002,0.034323532
2016-05-15,0.0751133632,1.0485162225,0.081226222,-0.2612674035,1.0463260764,1.4299153881,-0.4310289537,1.3377874674,0.3183439867,0.4119933435,0.4996722863,0.2864846396,0.0286440202,-0.0373990411,-0.2410872074,1.0502426318,1.1689579022,1.0158762679,1.6243735497,1.0507289103,0.2552551458,0.0734159535,0.0021336823
2016-05-16,0.0720791443,1.0492934129,0.0784910846,-0.1282669355,1.0497275144,1.8214541899,-0.4310289537,1.7460127099,0.7770324161,0.4246873857,0.4996722863,0.2998365076,0.2219673055,-0.0374083437,-0.3359080181,1.4425448303,1.5848989378,1.0192357153,1.615730636,1.4054959599,0.5383455587,0.4124979226,0.2137857387
2016-05-17,0.0693345554,1.0500706034,0.0760286917,-0.1501112249,1.0529832908,1.7036562895,-0.4310289537,1.7328745484,0.1599479824,0.4246873857,0.4996722863,0.2948857512,0.1950509793,-0.0374093816,-0.3359173475,1.2676772475,1.5724851367,1.0225785902,1.5625667886,1.4290559977,0.5449549926,0.4651108057,0.2437446196
2016-05-18,0.0693483473,1.0509139377,0.0761870709,-0.1763361451,1.0565654621,1.7230683773,0.7585783666,1.4887694976,0.5922370777,0.5071986605,0.4996722863,0.3851807134,0.1928098328,-0.0374092115,-0.2800850432,1.3760683925,1.5353171881,1.0258718458,1.4195459014,1.3340148051,0.3461591503,0.5621196065,0.304733618
2016-05-19,0.0541358773,1.0515753764,0.0619008143,0.009768345,1.0596423945,1.970319975,0.7585783666,1.9424471045,0.9189288367,0.297746963,0.4996722863,0.1343628767,0.1502791325,-0.0374148324,-0.381120517,1.1528899913,1.3680719127,1.0289418284,1.3186213339,1.2642613864,0.4751123575,0.6348194774,0.3297919981
2016-05-20,0.0532807793,1.0523966628,0.0612292614,-0.013754833,1.0627409023,1.441932555,-0.4310289537,1.2833924077,0.206146817,0.4754635548,0.4996722863,0.3215646635,0.1061263738,-0.0374103783,-0.2472851797,1.0545822579,1.2657603658,1.0318752248,1.1091430247,1.1295136768,0.2954885634,0.5877714991,0.2998218069
2016-05-21,0.0569218419,1.0531738532,0.0648080107,-0.2331158453,1.066084324,1.7745358896,-0.4310289537,1.2090694865,0.31504407,0.4246873857,0.4996722863,0.2746730719,0.174109725,-0.0374008774,-0.2207824925,1.0515472837,1.0775595869,1.0345573725,1.0477961041,0.9840854166,0.0517531195,0.1353932407,0.0259130517
2016-05-22,0.0487984105,1.0541880592,0.0572837513,-0.2191495538,1.0690389556,0.9017164951,-0.4310289537,0.6516213346,-0.0446468566,0.6976092946,0.4996722863,0.5467634935,-0.0025673951,-0.0373845596,-0.0118546541,0.9628530659,1.0029193784,1.0371398752,1.4352536393,0.8898766787,0.0227944443,0.0028441949,-0.0615937107
2016-05-23,0.0545496344,1.0551802173,0.0628989744,-0.1539549449,1.0721412853,1.0251133843,0.7585783666,1.0206086861,0.1137491477,0.6785682312,0.4996722863,0.54146149,0.1469938921,-0.0374002494,-0.1605175055,1.3837249302,1.4059429253,1.0402604158,1.6907055607,1.1855394467,0.2962502576,0.3499187066,0.1555278736
2016-05-24,0.058921668,1.0559904797,0.0671792223,-0.1634207847,1.0754653463,1.6491562611,-0.4310289537,1.7087647629,0.2391459846,0.4870596326,0.5022641659,0.3195521431,0.2091975833,-0.0374093368,-0.3400917363,1.3423298727,1.6552892821,1.0437138345,1.6691139529,1.4426736995,0.4620718148,0.5122902307,0.2605564385
2016-05-25,0.062507563,1.0567511341,0.0707076716,-0.1345411577,1.0786879736,1.7143471188,0.7585783666,1.895084899,0.5790374106,0.4349615522,0.5250727064,0.2708220578,0.2136717983,-0.0374133321,-0.3674209285,1.2911167566,1.6692141459,1.047185843,1.386980824,1.5049036128,0.8242337893,0.7048468598,0.3846801122
2016-05-26,0.0687828793,1.0574952527,0.0767850103,-0.1513504782,1.0816879244,1.5676025119,1.9481856869,1.6356867045,0.5691376604,0.4219370321,0.5250727064,0.2657128823,0.1589298047,-0.0374128823,-0.3086122909,1.1068788984,1.3780092496,1.0502690919,1.3257279618,1.2328637094,0.930832569,0.6491077357,0.3586328237
2016-05-27,0.0933324683,1.0582614192,0.1002010343,0.5785932796,1.0851940895,1.9469459958,-0.4310289537,1.5081796037,0.8001318334,0.4349615522,0.5250727064,0.3222874697,0.3565794001,-0.0374216405,-0.2635698634,1.3469624926,1.3276719686,1.0532851405,1.1075753862,1.2159947223,1.1674131023,1.9316845085,1.2293740526
2016-05-28,0.1652434554,1.0589945137,0.1685508965,0.6791901423,1.0882489778,1.6897987447,-0.4310289537,1.3557245829,0.423941323,0.3958879919,0.5250727064,0.3816530376,0.1159284503,-0.03741807,-0.1568036594,1.1794584537,1.0942757197,1.0559896043,0.9741797995,1.0429383911,0.966431974,1.1263703594,0.8368914459
2016-05-29,0.15107917,1.0598047761,0.1552717841,0.7439524878,1.0909086348,1.1337776811,-0.4310289537,0.9867914304,0.1566480656,0.4870596326,0.5250727064,0.4689227122,0.0594140613,-0.0374133612,-0.0397574875,1.054438525,0.9440928622,1.0584935735,1.3263132135,0.8684527509,0.5611877782,0.782507624,0.5662657237
2016-05-30,0.1689948533,1.0605985025,0.1724301828,0.2440595206,1.0943514541,1.7781130102,0.7585783666,1.3812591328,0.4932395749,0.4740351125,0.5250727064,0.4857212795,0.1874110922,-0.0374150705,-0.1559528653,1.3258005962,1.2864640255,1.0614546093,1.3803549386,1.1948063949,0.3453765235,0.9222606651,0.6950816668
2016-05-31,0.1772699956,1.0612985251,0.1804255708,0.5290616462,1.0972808779,1.7008873231,-0.4310289537,1.7367753076,0.5031393252,0.3568144317,0.5250727064,0.3508605892,0.1158951768,-0.0374161159,-0.246857064,1.2651508665,1.3271787744,1.0644699994,1.5765814769,1.287680064,0.4825468023,0.8185170381,0.632228585
2016-06-01,0.1887448597,1.0620867396,0.19148034,0.1327610732,1.1005005036,1.6201762181,0.7585783666,1.6493687948,0.7671326658,0.4675228525,0.5250727064,0.5092723616,0.1657854857,-0.0374114893,-0.2122247332,1.3344411511,1.5279822372,1.0677534628,1.5456780963,1.4649143753,0.3907630713,0.6170261094,0.499065399
2016-06-02,0.1894620387,1.0628473941,0.1923175945,0.0162228294,1.1035361354,1.5789917454,-0.4310289537,1.7050755236,0.5724375771,0.4284492922,0.5250727064,0.461448719,0.1962746429,-0.037411848,-0.2289112845,1.2645317097,1.4935006225,1.0709908931,1.5839702797,1.3537895302,0.386650493,0.5867255667,0.4773185065
2016-06-03,0.2280931616,1.0636300965,0.2291754044,0.5459947916,1.1066813658,1.5963441766,-0.4310289537,1.6705754678,0.5262387425,0.4544983324,0.5250727064,0.5551892544,0.1464765194,-0.0374067258,-0.1885609659,1.3165574691,1.5309623889,1.0742783351,1.1819546082,1.3364493423,0.2097607449,0.3440271193,0.3365417815
2016-06-04,0.2360097145,1.0642860232,0.236838795,0.3076286676,1.1093424769,1.6206057322,-0.4310289537,1.6706513635,0.7209338312,0.3047163513,0.5250727064,0.362707007,0.0394130444,-0.0374061305,-0.1816919526,1.133038275,1.1321677192,1.0770333848,1.0894639359,1.0294463428,0.0145619975,0.1519958136,0.1920635875
2016-06-05,0.2363958878,1.0652230614,0.2374103651,0.0761635402,1.1121334258,0.9317695762,0.7585783666,0.8377488892,-0.0875457745,0.6433538738,0.5250727064,0.8200117539,0.0124346513,-0.0373967591,0.1399020271,1.1314737984,1.0677691589,1.0797024622,1.4296310425,1.0151532531,0.164446875,0.1881416094,0.2211941009
2016-06-06,0.2508498031,1.0661600995,0.2513553713,0.1373959629,1.1153240005,1.2107672652,-0.4310289537,1.1200101809,-0.0908456913,0.6368416138,0.5250727064,0.8415926944,0.1133047542,-0.0374037841,0.0139954276,1.3844657071,1.389321234,1.0828008128,1.7085870907,1.250470911,0.2208084064,0.4137178218,0.4172823333
2016-06-07,0.241250638,1.066931778,0.2423996822,0.3419469712,1.1183564461,1.5057764755,1.9481856869,1.8630960834,0.5856372442,0.4544983324,0.5250727064,0.6300298926,0.1700081715,-0.0374109403,-0.1883360372,1.44330772,1.6768953821,1.0862830757,1.5194985331,1.3691506748,0.3774042605,0.6165663557,0.5689799945
2016-06-08,0.242822915,1.0677255044,0.2440694403,0.0382242967,1.1214298257,1.5043696875,-0.4310289537,1.5831320377,0.1863473164,0.452228539,0.5105601625,0.5950116109,0.0908649461,-0.0374082819,-0.1531602869,1.315932784,1.4812652109,1.0895041717,1.5774907072,1.2929889259,0.2383307061,0.4297983397,0.4210937956
2016-06-09,0.238153166,1.0686349826,0.2420523415,0.0689227712,1.1245931251,1.2567690195,-0.4310289537,1.3258290034,0.0213514785,0.5867555793,0.5087460946,0.7779446086,0.1272628746,-0.0374091226,-0.0755833326,1.4513401744,1.5486334294,1.0928152045,1.5008018311,1.3263342328,0.2782247337,0.6446526617,0.5904547035
2016-06-10,0.2412642575,1.069428709,0.2454680916,-0.0244244143,1.127744705,1.566293455,-0.4310289537,1.5661026815,0.3381434873,0.452228539,0.5087460946,0.5976108381,0.1220311723,-0.0374126978,-0.1469130579,1.3454975233,1.4648324024,1.0960143627,1.3746173816,1.263570292,0.3687710025,0.7019941083,0.6412213743
2016-06-11,0.2645589384,1.0702885793,0.2715960867,-0.0218610184,1.1306337785,1.1824445022,-0.4310289537,1.2224180175,0.1256288481,0.5291011335,0.5087460946,0.7496683471,0.0368389613,-0.0374032687,-0.0071469513,1.1669039431,1.3052473762,1.0990004744,1.3490335211,1.1221315316,0.1902959421,0.3014816997,0.3469703662
2016-06-12,0.361662924,1.0710933297,0.3598935712,1.8776805746,1.133857854,1.5887270369,-0.4310289537,1.3427152397,0.2523456516,0.4650406381,0.5087460946,0.8124308691,0.117005353,-0.0374152138,0.039935114,1.3693903436,1.2795593078,1.1019522923,1.7599011247,1.2034450755,0.6009290175,0.9454937346,1.0370095828
2016-06-13,0.4129963904,1.07198076,0.4087244058,1.9335567026,1.1377796261,1.8482688757,-0.4310289537,1.527460566,0.5394384095,0.5611313812,0.5087460946,1.0355454155,-0.0589405062,-0.0374025253,0.014151173,1.5921707154,1.7060463028,1.1054734719,1.7063192403,1.5629712527,0.5684136258,0.3047360502,0.4967735571
2016-06-14,0.3897920293,1.0727083425,0.3841578888,0.9397496,1.1411606485,1.9694109562,0.7585783666,1.9983160302,1.1769823272,0.3817619941,0.5087460946,0.6961004702,0.3432400624,-0.0374131376,-0.1380883805,1.4176458801,1.6669895256,1.1089425105,1.8560287184,1.5944788766,0.3953646614,0.6338924238,0.7828163836
2016-06-15,0.3995122184,1.0735461649,0.3985794853,0.3539076284,1.144922559,1.8561547509,3.1377930072,1.7520216689,1.4165562838,0.5162890344,0.5087460946,0.9440870749,0.5339776929,-0.037408471,-0.0586267806,1.5584930056,1.8231116995,1.1126199727,1.914501635,1.6775358633,0.3783666531,0.5289781659,0.7017918885
2016-06-16,0.4962492187,1.0743674512,0.4940648978,2.2924067902,1.1487189141,1.9759871216,-0.4310289537,1.897925819,0.5315186093,0.4842587867,0.5087460946,1.0557247975,0.504529682,-0.0374181668,-0.0209858099,1.6991742856,1.8793568166,1.1163725223,1.7696413854,1.6560648155,0.5854834348,1.3758548076,1.7291309831
2016-06-17,0.4707153705,1.0751887376,0.4649380737,1.644529533,1.1524084389,1.8942311802,-0.4310289537,1.7495524787,0.4602404073,0.4842587867,0.5087460946,1.0037214366,0.4604923399,-0.0374135348,-0.00091895,1.6009439467,1.7312096966,1.119927295,1.5947660836,1.5282123435,0.5759159429,0.8299474548,1.0996082326
2016-06-18,0.4851277032,1.0760596319,0.4818181802,0.9444631351,1.1560824486,1.7055225101,0.7585783666,1.4098631905,0.1533481488,0.5483192821,0.5087460946,1.1492994681,0.355652777,-0.0374025185,0.1373758733,1.4341309311,1.5479828329,1.1232374593,1.403085697,1.3766427669,0.3879325433,0.2999765511,0.5691291091
2016-06-19,0.4940242398,1.0770352539,0.4925952151,0.2389504692,1.1594875148,1.2643120317,-0.4310289537,1.0140228369,-0.1931431108,0.6636281738,0.5087460946,1.3801279392,0.2560575703,-0.0373879037,0.3495430134,1.3840953187,1.3591734315,1.1262955624,1.7318612972,1.0839956837,0.2415375784,0.032261484,0.2957282169
2016-06-20,0.4504084273,1.0779392201,0.4636790704,0.16451275,1.1628919948,1.4377899587,-0.4310289537,1.4634525781,0.3216439035,0.5803495298,0.5087460946,1.1744057334,0.4328476215,-0.0374034429,0.0976439535,1.6695984899,1.684849449,1.129788444,1.7101651801,1.413082292,0.520302243,0.3674744129,0.6188445535
2016-06-21,0.3631967389,1.0787605065,0.3692328174,1.9762272282,1.1665187148,1.8461673526,-0.4310289537,1.6908253059,0.5130390755,0.5494548307,0.5602075577,0.8365485996,0.4265952033,-0.0374154477,-0.0684796423,1.6845964588,1.6725720634,1.1332649353,1.5753691698,1.4686211545,0.6088214489,1.0149123207,1.1146810771
2016-06-22,0.2549242591,1.0794715531,0.2615547626,1.2930566074,1.1697641032,1.9394019569,-0.4310289537,1.9431639064,1.120223759,0.4125826931,0.5760071297,0.4704406252,0.4598189362,-0.0374181001,-0.2232354248,1.431781452,1.5411620631,1.1365659939,1.6320758803,1.3324284292,0.5486555547,1.090449639,0.9799869671
2016-06-23,0.3060753448,1.0802432316,0.3088441101,1.909743556,1.1731899573,1.8609891559,-0.4310289537,1.7817130976,0.5559379933,0.4878623688,0.5760071297,0.6446579938,0.4138140186,-0.0374169942,-0.1466403419,1.4800093476,1.6005447343,1.1399463284,1.6107978002,1.4493019235,0.7445914863,1.0878144889,1.0672866571
2016-06-24,0.3558126052,1.0809542782,0.3539402718,1.459810056,1.1764517126,1.9316909714,0.7585783666,1.960272469,0.846330668,0.4194263,0.5760071297,0.6180446635,0.4023333204,-0.037411809,-0.153439991,1.5102540537,1.5752344316,1.1432928737,1.3234183077,1.464113334,0.5869409295,0.5160428533,0.6289345351
2016-06-25,0.3617462099,1.0818472204,0.3609342266,0.6235492661,1.1799734353,1.4898063732,4.3274003275,1.0731366341,0.1599479824,0.6657961477,0.5760071297,0.9924310022,0.2465931017,-0.0373961727,0.1601148382,1.3559789642,1.28257094,1.1462487122,1.0418599796,1.1726442527,0.3127198131,0.1511497924,0.3009271636
2016-06-26,0.3100068822,1.0826519708,0.3084954944,0.3993171544,1.182960387,1.3876603585,-0.4310289537,1.0401924236,0.014751645,0.535767617,0.5760071297,0.7083059516,0.1509317239,-0.0374032128,0.1150378973,1.2434416797,0.9966967376,1.1488229077,1.3927288319,0.9707661419,0.1581270222,0.2439794392,0.3335191189
2016-06-27,0.3366396004,1.0834622332,0.3397855779,0.5402215391,1.1859998977,1.4284304702,-0.4310289537,1.3946437798,0.3843423219,0.535767617,0.5760071297,0.7630717735,0.2384294582,-0.0374083122,-0.001354136,1.1938040967,1.3458571902,1.1518632336,1.3482601527,1.3247792703,0.3110433327,0.4583891014,0.5578908178
2016-06-28,0.3361920014,1.0842780076,0.3404086897,0.4787387652,1.1890188267,1.3810318409,0.7585783666,1.3218782536,0.3414434041,0.5494548307,0.5760071297,0.7828934431,0.1959026754,-0.0374079204,0.0259211948,1.4650611323,1.3041875335,1.1548479304,1.4562599954,1.3440356745,0.1784923139,0.4531592693,0.5537007061
2016-06-29,0.3245808043,1.085082758,0.3292832089,0.6868636683,1.1919885322,1.3900605327,-0.4310289537,1.4864471892,0.5757374939,0.5289240101,0.5760071297,0.7349941916,0.2371491471,-0.0374080852,-0.0444462841,1.1490976557,1.420182594,1.1579874809,1.5413618649,1.4455951442,0.231481389,0.4391397886,0.5273356978
2016-06-30,0.3707123783,1.0859095563,0.3770471688,0.6513222351,1.1951710954,1.4900220467,-0.4310289537,1.5042772014,0.4866397414,0.5562984376,0.5760071297,0.8564706412,0.2477618919,-0.0374092897,-0.0052041301,1.3205709322,1.5025355191,1.1612369728,1.3099993221,1.4982439754,0.2736987471,0.5352015918,0.6752068352
2016-07-01,0.3759235286,1.0867639146,0.3749721249,0.5649859702,1.1983110301,1.3511925162,1.9481856869,1.1813610104,0.2358460678,0.6042036858,0.5760071297,0.9244498959,0.2003790845,-0.0374045439,0.1216953903,1.1690157102,1.2763902732,1.1641845602,1.1802720095,1.3829411503,0.2678800177,0.3599656772,0.5081000426
2016-07-02,0.4125076226,1.087585201,0.4145363234,0.3126668367,1.2010652981,1.178489756,-0.4310289537,1.1728217947,0.2226464008,0.5494548307,0.5760071297,0.9094421075,0.1235139512,-0.0374007489,0.1683356094,1.00105836,1.1553583365,1.1669705694,0.9467147727,1.148770081,0.3028962992,0.1780909186,0.374691244
2016-07-03,0.352796109,1.0884340473,0.355818396,0.4987476476,1.2035835383,0.9352896161,-0.4310289537,0.8838219237,0.2523456516,0.5836728651,0.5760071297,0.8579705758,0.0268052112,-0.0373984128,0.2547749515,1.0448194812,0.9271458727,1.1694519143,1.3585125086,0.9813995723,0.1212741608,0.1405500954,0.2850537936
2016-07-04,0.3775000811,1.0892663577,0.3785579657,0.1190662247,1.2065535803,1.3135140733,-0.4310289537,1.3009526249,0.1302487315,0.5826093791,0.5765321078,0.8667295074,0.1523054693,-0.0374003172,0.0716460302,1.32365566,1.3130230537,1.1724484065,1.3564745785,1.2988318153,0.4992659694,0.1778244028,0.3402994499
2016-07-05,0.3639235377,1.0900655961,0.3663011755,0.0839258664,1.2095978431,1.4646881864,-0.4310289537,1.404177255,0.3051443197,0.5407742014,0.5958250519,0.783898801,0.1617465896,-0.0374068301,0.0186835018,1.2156238472,1.3241356618,1.1754597341,1.3720673563,1.3323656024,0.260490969,0.3709713288,0.5075570396
2016-07-06,0.3739933344,1.0908372746,0.3779062236,0.0232110136,1.2125683752,1.490135868,-0.4310289537,1.4840880467,0.5130390755,0.5059115532,0.5958250519,0.7512851621,0.1592143949,-0.0374057711,0.0009209776,1.1611601577,1.3213234059,1.1784673073,1.3866045908,1.3633077855,0.2538702373,0.2906543777,0.4451887893
2016-07-07,0.3223730481,1.0915924171,0.3249523817,1.0874549329,1.215587409,1.5652768468,0.7585783666,1.5429576408,0.3513431543,0.491966494,0.5958250519,0.645805078,0.1737465409,-0.0374107001,-0.0689975974,1.1084102059,1.3435801024,1.1815045932,1.3256652563,1.3067951081,0.608384885,0.5136949041,0.5859692694
