Date(UTC),UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
2017-03-20,0.8730840896,-0.1498196485,0.0002663836,-0.0186867098,0.9097006057,-0.1577150378,-0.0744702777,-0.1867430589,0.8427562861,-0.311324056,-0.2245235501,-0.6559414417,-0.3003465324,0.0040976058,-0.2094139814,0.7328477517,-0.5380999139
2017-03-21,0.8774277916,-0.1469743249,0.0397978583,-0.0135180327,0.9141541609,-0.1548522137,-0.083174523,-0.1863851489,0.6963234308,-0.4912373679,-0.1819404654,-0.5507948768,-0.3018910349,-0.0040681492,-0.1742158773,0.56759249,-0.4862976443
2017-03-22,0.8817714935,-0.1571782439,-0.0138743992,-0.009290417,0.9186588243,-0.1644912347,-0.0721495817,-0.1831735893,0.764837886,-0.2554888903,-0.2129302496,-0.6016722469,-0.2954561155,0.0521623356,-0.191801608,0.6575450554,-0.2022783039
2017-03-23,0.8861151955,-0.1411855632,0.0215314555,-0.0052029376,0.9231072867,-0.1490254254,-0.0576542533,-0.1683323642,0.638556341,-0.1127990223,-0.1806027769,-0.5202684547,-0.299320925,0.0845279375,-0.1723554389,0.5586288234,-0.5380999139
2017-03-24,0.8904588974,-0.0399312903,0.0738709712,0.0006428945,0.9275356469,-0.0517859185,-0.05689768,-0.1681381619,0.6372129204,-0.3609553145,-0.170793061,-0.5236602794,-0.2094334213,0.1016184535,-0.1589091459,0.5232480075,-0.5380999139
2017-03-25,0.8948025993,-0.0670109214,0.0407386172,0.0055185128,0.9319958655,-0.0775899869,-0.0519960577,-0.1678091416,0.7030405342,-0.4354022021,-0.1995533643,-0.5575785261,-0.2906852587,0.0433222358,-0.2115252784,0.5793202827,-0.2022783039
2017-03-26,0.8991463013,-0.0692675573,-0.0068873042,0.0092720177,0.9364722601,-0.0795903021,-0.0246134862,-0.1518075178,0.7285655273,-0.4291982948,-0.2113696129,-0.5813212988,-0.3046759778,-0.0252474323,-0.1967955465,0.607790783,0.0745958958
2017-03-27,0.9034900032,-0.0840828628,0.140459065,0.0153173139,0.9409237738,-0.0936489525,-0.0009311242,-0.1349841456,0.6882629066,-0.4602178313,-0.0952136593,-0.5541867014,-0.3047136775,-0.0160178911,-0.020786511,0.5639991258,-0.5380999139
2017-03-28,0.9078337052,-0.0722109955,0.0402878369,0.0199172626,0.9453111444,-0.0820920725,-0.0111685825,-0.1383674378,0.6197484514,-0.8014327331,-0.1739143342,-0.4999175066,-0.3047266396,-0.0096020458,-0.1537933585,0.4511043126,-0.4862976443
2017-03-29,0.9121774071,-0.0450332498,0.1257009091,0.0244752727,0.9498008657,-0.0558204037,0.0068373658,-0.1328607607,0.7379694722,-0.3423435925,-0.1291017686,-0.5847131235,-0.3044106754,0.0886314282,-0.0989592513,0.6312463685,-0.2022783039
2017-03-30,0.916521109,-0.056905117,0.156520564,0.0317930474,0.9542261971,-0.0670581661,0.0091805522,-0.1264376415,0.6331826583,-0.4291982948,-0.1048004271,-0.5134848053,-0.3030640344,0.0776983567,-0.0950234276,0.5179171926,-0.4862976443
2017-03-31,0.920864811,-0.0756450067,0.2240690159,0.0391328143,0.9587073032,-0.0849038095,0.0244996006,-0.1213707281,0.7151313204,-0.2927123341,-0.0833974107,-0.5745376495,-0.3015322962,0.0714717108,-0.0378904462,0.6160831617,0.0745958958
2017-04-01,0.9252085129,-0.0687769843,0.0032846519,0.0430740201,0.9631370993,-0.0781387289,0.0156911157,-0.1231217584,0.6546773893,-0.5098490898,-0.2051270665,-0.5338357534,-0.3065872605,0.0977063707,-0.2027657165,0.5257752087,-0.5380999139
2017-04-02,0.9295522148,-0.0886942492,0.0853658695,0.0483373147,0.9675080023,-0.0971371633,0.016940992,-0.1183244812,0.5472037341,-0.5408686263,-0.1458228752,-0.4693910846,-0.3060269657,0.1192633163,-0.1222516313,0.4221204746,-0.5380999139
2017-04-03,0.9338959168,-0.1315703318,0.1958364481,0.0549559423,0.9719859449,-0.1382375073,-0.0101953727,-0.1444198072,0.725878686,-0.3981787583,-0.1192920528,-0.5711458248,-0.306020246,0.1373057185,-0.0492513359,0.6105154217,-0.5380999139
2017-04-04,0.9382396187,-0.1288231229,0.059210811,0.0601829242,0.9764450866,-0.1354497808,0.0226075956,-0.1206500933,0.6627379135,-0.2368771684,-0.1794880364,-0.5406194027,-0.3031138499,0.0646244616,-0.1471089618,0.5774248819,-0.5380999139
2017-04-05,0.9425833207,-0.1223475589,0.0703039269,0.0654482647,0.980930074,-0.1290692337,0.0381743709,-0.1115161674,0.7352826308,-0.3857709437,-0.1705701129,-0.5677540001,-0.3012203194,0.0609604729,-0.1241485782,0.6229145023,0.0299387668
2017-04-06,0.9469270226,-0.1407931048,0.1464074054,0.0724939499,0.9853416974,-0.1466923802,0.0361082088,-0.1077605205,0.5928800376,-0.3733631291,-0.1168396238,-0.4863502079,-0.2950431344,0.0428989299,-0.0861551056,0.4937903193,-0.5380999139
2017-04-07,0.9512707245,-0.1498196485,0.1235646023,0.0766775813,0.9898035987,-0.1552499991,0.0473086463,-0.1062261622,0.6815458032,-0.3175279633,-0.1219674298,-0.5474030521,-0.3068162667,0.0813608731,-0.0691143304,0.5822818465,0.0745958958
2017-04-08,0.9556144265,-0.1287250083,-0.0793061435,0.0801124551,0.9942426831,-0.1347798058,0.0496665829,-0.1015556783,0.6681115963,-0.5222569044,-0.239461072,-0.5304439287,-0.3067838388,0.0572847052,-0.2443013014,0.542123041,-0.4862976443
2017-04-09,0.9599581284,-0.1344156554,-0.0556597755,0.0831744846,0.9985850481,-0.1401265568,0.0375832884,-0.1004482439,0.4813761202,-0.4664217386,-0.2151597304,-0.4015545911,-0.3099259424,-0.0058077525,-0.1972107562,0.371892352,-0.5380999139
2017-04-10,0.9643018304,-0.1339250824,-0.0465461733,0.0867684182,1.0028980002,-0.1395157176,0.0378578334,-0.0959575174,0.4289827132,-0.5098490898,-0.1924190255,-0.3778118183,-0.3031938455,0.0244118725,-0.1669123339,0.3201242163,0.0745958958
2017-04-11,0.9686455323,-0.1336307385,-0.0425871461,0.0899071646,1.0072702942,-0.1390920056,0.0605596695,-0.0878299123,0.5512339961,-0.5780920701,-0.2109237168,-0.4490401365,-0.3091193645,-0.0223976633,-0.1824017053,0.4245687007,-0.5380999139
2017-04-12,0.9729892342,-0.1073360243,0.0010797481,0.0951336351,1.0116090696,-0.1135733658,0.0521233099,-0.0879823852,0.4571945478,-0.3671592218,-0.1395803287,-0.3744199936,-0.2896730031,-0.0258120856,-0.08638479,0.3655743492,-0.5380999139
2017-04-13,0.9773329362,-0.0717204225,0.0380927327,0.0994487082,1.0159654792,-0.0790375528,0.0393409042,-0.0978305259,0.4827195409,-0.3051201487,-0.1636587222,-0.4083382404,-0.303555039,-0.0342502288,-0.1672203557,0.3966115382,-0.5380999139
2017-04-14,0.9816766381,-0.0946792402,0.0089978025,0.1030769088,1.020415198,-0.1010499165,0.096588873,-0.0709166614,0.6304958169,-0.1376146515,-0.1944255583,-0.496525682,-0.3045378578,-0.021089464,-0.1494163926,0.5608401244,-0.4862976443
2017-04-15,0.98602034,-0.0807469662,-0.053082488,0.106446829,1.0247225413,-0.0874386414,0.0773860832,-0.0695973701,0.3792761477,-0.2244693538,-0.2173892113,-0.3405017469,-0.3048478943,-0.0030485341,-0.1980027097,0.3102523369,-0.5380999139
2017-04-16,0.990364042,-0.0876149886,-0.0941034977,0.1087907877,1.0291029793,-0.0939193962,0.0872279517,-0.0693020543,0.5122747961,-0.2120615391,-0.2459265665,-0.4185137144,-0.3074208348,-0.0186232469,-0.2164112586,0.4389026696,0.0299387668
2017-04-17,0.9947077439,-0.087516874,-0.0753667154,0.1120522812,1.0335035644,-0.0936688178,0.1006263655,-0.0645657662,0.5673550444,-0.2989162414,-0.2260841867,-0.4592156105,-0.3045813031,-0.0271158678,-0.1686998965,0.4743624606,-0.2022783039
2017-04-18,0.9990514459,-0.0754487775,0.0300472838,0.1163110952,1.037885371,-0.0818419761,0.1207650656,-0.0529970898,0.5673550444,-0.5036451825,-0.160537449,-0.4795665586,-0.2955484683,0.064477961,-0.0715236834,0.4413114082,-0.5380999139
2017-04-19,1.0033951478,-0.0950716986,0.0538700441,0.1207683503,1.0421372986,-0.1006723351,0.1168407078,-0.0433495712,0.3752458856,-0.8324522696,-0.1469376156,-0.3472853962,-0.297758899,0.0006191355,-0.0323488993,0.2127181681,-0.2022783039
2017-04-20,1.0077388497,-0.080550737,0.0510869656,0.1258950888,1.0465055318,-0.0864668312,0.1231926317,-0.0510197577,0.564668203,-0.6835584943,-0.1654423069,-0.4795665586,-0.3004521206,0.0037030111,-0.0431372323,0.41742146,-0.5380999139
2017-04-21,1.0120825517,-0.0913433436,0.0102031499,0.1316217539,1.0508816847,-0.0967582421,0.1403930303,-0.0400240582,0.5901931962,-0.7518014747,-0.1409180173,-0.4795665586,-0.2942288151,0.084074448,0.0296806718,0.4313605538,0.0745958958
2017-04-22,1.0164262536,-0.0898716245,-0.0656357401,0.1355962036,1.0551879061,-0.0951817807,0.1492576417,-0.0299319609,0.4746590167,-0.8572678988,-0.1993304162,-0.4117300651,-0.297683135,0.1128886973,-0.1001762099,0.308277961,-0.5380999139
2017-04-23,1.0207699556,-0.0861432695,-0.0310040516,0.1389870931,1.0595660558,-0.0914156871,0.163666351,-0.0277812913,0.5713853065,-0.596703792,-0.2073565474,-0.4795665586,-0.3111296458,0.1083280363,-0.1179362796,0.4348749428,-0.5380999139
2017-04-24,1.0251136575,-0.0748600898,0.0028828694,0.1439205048,1.0638428643,-0.0803295478,0.1326514912,-0.0329798128,0.3792761477,-0.6029076993,-0.1716848534,-0.3472853962,-0.2910541277,0.127731643,-0.0939435587,0.2565098252,-0.5380999139
2017-04-25,1.0294573594,-0.0731921416,0.1253971223,0.1479926409,1.0682592889,-0.0785521665,0.1660250918,-0.028010803,0.6157181893,-0.4354022021,-0.1159478315,-0.5134848053,-0.3141385246,0.1412214822,-0.0090292761,0.5022406481,-0.5380999139
2017-04-26,1.0338010614,-0.0420898116,0.0921667727,0.1564468494,1.0724710121,-0.0482379984,0.1571195947,-0.0109611291,0.2664288096,-0.6587428651,-0.1335607304,-0.2760570781,-0.3083633344,0.1454442347,-0.0468271977,0.1419565363,-0.5380999139
2017-04-27,1.0381447633,0.054258731,0.2377100205,0.164519519,1.0766824212,0.0453866773,0.1682437618,-0.0033134122,0.2731459131,-0.6959663089,-0.0508469899,-0.2828407274,-0.302326135,0.1412258993,0.0422183614,0.141403711,-0.5380999139
2017-04-28,1.0424884652,0.1457015433,0.2543594939,0.1708195155,1.0809443775,0.1343139285,0.2152726232,0.0206601338,0.3470340511,-0.5408686263,-0.0323422986,-0.3269344482,-0.3068616675,0.1486878623,-0.0053912208,0.2303690885,-0.5380999139
2017-04-29,1.0468321672,0.1204860897,0.1087574486,0.1763293273,1.0851396555,0.1100592809,0.2366865419,0.0422615234,0.251651182,-0.7642092893,-0.1181773123,-0.2692734287,-0.294598435,0.1449863282,-0.1073153662,0.1130121858,-0.5380999139
2017-04-30,1.0511758691,0.218404466,0.1466523947,0.1825193627,1.0893566062,0.2053498194,0.2144464498,0.0270013992,0.2812064372,-0.7021702162,-0.0577583806,-0.2828407274,-0.2993195689,0.1444975018,-0.0505738338,0.1511571279,-0.5380999139
2017-05-01,1.0555195711,0.1958381067,0.3132451238,0.1907025047,1.093571964,0.1836762193,0.2231449766,0.0327616627,0.2489643406,-0.5222569044,0.0492567015,-0.2590979547,-0.2911049701,0.1477065287,0.1475638102,0.1483535141,-0.4862976443
2017-05-02,1.059863273,0.1930908978,0.2951355142,0.1984442685,1.0977986517,0.1812454288,0.2198571545,0.0312000198,0.2422472372,-0.3175279633,0.0307520102,-0.2692734287,-0.2913652476,0.1468385676,0.1910803841,0.1682947106,-0.2022783039
2017-05-03,1.0642069749,0.2237026547,0.1675450828,0.2043637489,1.1020420314,0.2112359348,0.2351651495,0.0380677177,0.2825498579,-0.391974851,-0.0657845117,-0.2964080261,-0.3059095201,0.1467156248,-0.0320502931,0.1976734238,-0.5380999139
2017-05-04,1.0685506769,0.3628291653,0.3394589797,0.213761576,1.1062673056,0.3467457332,0.2266673988,0.0331596971,0.2825498579,-0.6091116066,0.0062277205,-0.2828407274,-0.2996564484,0.14426634,0.0976525747,0.165806997,-0.5380999139
2017-05-05,1.0728943788,0.3259380737,0.2771043012,0.2216895062,1.1105316849,0.3111608272,0.264450252,0.0546134288,0.3174787959,-0.3423435925,-0.0339029352,-0.3167589742,-0.2926410468,0.1459669255,0.0131858644,0.2346337404,-0.5380999139
2017-05-06,1.0772380808,0.3654782597,0.1448100751,0.2295586202,1.1147967149,0.3499096322,0.2640677742,0.0537660008,0.321509058,-0.3857709437,-0.086741632,-0.3201507988,-0.3045905412,0.1474297235,0.0498095589,0.2357788784,-0.5380999139
2017-05-07,1.0815817827,0.3227002917,0.2586517065,0.2392617808,1.1190871193,0.308574972,0.2769787032,0.0607203675,0.3752458856,-0.4167904802,-0.000237774,-0.3438935716,-0.2934176863,0.1544352523,0.1430627279,0.280439261,-0.5380999139
2017-05-08,1.0859254846,0.3023905683,0.365251454,0.2488104846,1.1233123038,0.2890816719,0.2707812498,0.0610975371,0.2704590717,-0.534664719,0.0191587096,-0.2862325521,-0.3036683515,0.1530026378,0.1406442185,0.1656490469,-0.5380999139
2017-05-09,1.0902691866,0.281590272,0.3204086112,0.2592276244,1.1275847375,0.2691008888,0.3044145715,0.0799431807,0.3134485338,-0.2741006122,0.0118014227,-0.3235426235,-0.3015567008,0.1536151431,0.2496515883,0.2488097593,-0.4862976443
2017-05-10,1.0946128885,0.2968961504,0.2884620055,0.2696335123,1.1318370465,0.2842776002,0.295361455,0.0769081686,0.2812064372,-0.3051201487,-0.0214178423,-0.3031916755,-0.3066635318,0.1554747444,0.2564039391,0.2133894559,-0.2022783039
2017-05-11,1.0989565904,0.3005263908,0.3621155909,0.2797391812,1.1361065411,0.2880878612,0.3190395373,0.0858687569,0.3537511545,-0.5656842555,0.0064506686,-0.3574608703,-0.3041891821,0.1537329326,0.2678858388,0.2436368944,0.0299387668
2017-05-12,1.1033002924,0.2706014361,0.2646294456,0.2879356208,1.1403983141,0.2591936215,0.3397610704,0.1019008753,0.3349432649,-0.1872459099,-0.0376930527,-0.3337180975,-0.3051453881,0.1556867654,0.3115721769,0.2828479996,0.0745958958
2017-05-13,1.1076439943,0.2981716403,0.2067237729,0.2950518857,1.1445987074,0.2863367192,0.320293874,0.1006810925,0.2046314578,-0.4167904802,-0.0575354325,-0.235355182,-0.3060171696,0.1579888134,0.2755206207,0.1220153398,0.5890460217
2017-05-14,1.1119876963,0.3056283503,0.206880566,0.3020996167,1.1486503759,0.2938690493,0.3506476932,0.142872736,-0.0492750528,-0.5470725336,-0.0408143259,-0.0555884742,-0.3082609544,0.1564155878,0.2914911545,-0.1397474153,0.5390300373
2017-05-15,1.1163313982,0.3213266872,0.4170225945,0.3112330261,1.1527372008,0.3094492901,0.373193251,0.1577492707,-0.0506184735,-0.1314107442,0.1132428026,-0.0623721235,-0.3051230335,0.1553768319,0.5093387557,-0.077870475,1.7251233832
2017-05-16,1.1206751001,0.2966018066,0.3538055536,0.3217033563,1.1568607302,0.285589254,0.3944747652,0.1626155619,0.0246130852,-0.2058576318,0.0715515102,-0.140384091,-0.3030574723,0.1596989693,0.5229283864,-0.013268896,1.1320767102
2017-05-17,1.1250188021,0.288556409,0.586976577,0.3333638222,1.1608666527,0.2779905955,0.3473098838,0.1482092855,-0.152718446,-0.5160529971,0.2189201961,0.00546437,-0.2238031868,0.1638333797,0.7804035637,-0.2202624639,1.4339589022
2017-05-18,1.129362504,0.3758784079,0.5602629429,0.3447419697,1.164956125,0.3635262968,0.3872739229,0.1583912616,0.0313301887,-0.6401311432,0.2055433109,-0.1166413183,-0.2974835675,0.1593080554,0.6797874476,-0.0732109479,1.4750434609
2017-05-19,1.133706206,0.6555050336,0.7970108102,0.3594209921,1.1690313059,0.6369728464,0.420716585,0.1860000812,-0.0197197976,-0.4974412752,0.3295024476,-0.0861148962,-0.2999011569,0.1640431922,0.9096851862,-0.0983644967,2.4878671463
2017-05-20,1.1380499079,0.6425539056,0.4965951216,0.3716118279,1.1731453675,0.6246894366,0.4591625559,0.1989426183,0.0676025473,-0.5904998847,0.1908287371,-0.1675186885,-0.2986466662,0.1585151851,0.6869436662,-0.0299326284,2.7522373499
2017-05-21,1.1423936098,0.8872517318,0.6806996865,0.3842005689,1.1772597207,0.8642480445,0.4705839466,0.2175812198,-0.0022553286,-0.1376146515,0.2815686087,-0.1064658443,-0.302533004,0.1612817653,0.7589729258,-0.0294192907,3.0094624129
2017-05-22,1.1467373118,1.008815728,0.9409371286,0.4010834138,1.1813906089,0.9835579356,0.5002766883,0.2364814325,0.0393907128,-0.2306732611,0.4469960897,-0.1268167923,-0.2918154999,0.1615836008,0.8838919829,-0.0003169901,3.2130989211
2017-05-23,1.1510810137,1.0981981336,1.0474192812,0.4239445553,1.1854937668,1.0714619025,0.4629608623,0.213392229,-0.026436901,-0.1314107442,0.7366056555,-0.0861148962,-0.2931730006,0.164286133,1.3669951661,-0.0491235621,3.4435297066
2017-05-24,1.1554247156,1.3290618004,1.0491048077,0.4456861407,1.1896067291,1.2978479154,0.4853034453,0.2298609011,-0.0156895355,-0.1252068369,0.7453006309,-0.1064658443,-0.2815251454,0.1682585829,1.4700771288,-0.0318675168,4.8261144201
2017-05-25,1.1597684176,1.1750218697,1.0071332395,0.46565403,1.193747085,1.1476681689,0.4912169273,0.2278273949,0.0353604508,-0.0693716711,0.5861156964,-0.1268167923,-0.2977487027,0.1633003823,1.2101370662,0.0163467423,3.4524611324
2017-05-26,1.1641121195,1.0327556917,0.8778572817,0.4831782286,1.1979064438,1.0089228546,0.4978309926,0.2259511764,0.0716328094,-0.0755755784,0.498497098,-0.1743023378,-0.2951845068,0.1638657718,1.1120832348,0.0497926699,2.8862087369
2017-05-27,1.1684558215,0.9719246363,0.678259593,0.4968778312,1.202037691,0.9498385836,0.5216885336,0.2527960269,0.0004315128,0.0422986603,0.4021835241,-0.109857669,-0.3035320155,0.1623300916,0.8758742905,0.0003148101,2.9826681355
2017-05-28,1.1727995234,1.1311646411,0.7353029034,0.510237322,1.2061763418,1.1063075006,0.5187281364,0.2462300647,0.0192394025,0.0298908457,0.4583664422,-0.130208617,-0.3107934833,0.1633673751,0.9909765486,0.013345691,3.2166714914
2017-05-29,1.1771432253,1.3402468654,0.7674063022,0.5248380931,1.2104175229,1.3117311876,0.593458328,0.2759799241,0.1885104095,0.1415611772,0.3564791662,-0.2590979547,-0.3013870271,0.1627769554,0.9297872431,0.1938036471,6.3623196573
2017-05-30,1.1814869273,1.677859223,1.1110871025,0.5472506961,1.2146991999,1.6432867624,0.6527586718,0.3169132654,0.1911972509,0.6192620397,0.8351487102,-0.265881604,-0.2586498312,0.2064613892,1.6213600587,0.2650786166,5.0422549244
2017-05-31,1.1858306292,1.6784479106,1.3120567313,0.5704304687,1.2188271042,1.6445504543,0.623775733,0.3273568527,-0.0358408459,0.2098041576,0.7847624424,-0.0725475975,-0.0118993448,0.1608231225,1.7518586122,-0.00556883,2.9808818503
2017-06-01,1.1901743312,1.6005449138,1.1653963322,0.5903819918,1.2228575038,1.5688078791,0.6925968219,0.3936055011,-0.2185460598,0.2222119722,0.71743212,0.0461662661,-0.276082701,0.1626341356,1.3275609268,-0.1771815821,3.111280667
2017-06-02,1.1945180331,1.613692271,1.1237579495,0.6115691693,1.2267085991,1.5823258574,0.6821196241,0.4152807197,-0.4724525705,-0.3237318706,0.9406031557,0.2496757466,-0.2924958221,0.2870073018,1.6910438767,-0.4927658238,3.2273892023
2017-06-03,1.198861735,1.6358661718,0.9351651805,0.6295531582,1.2306615739,1.6047270205,0.7057994515,0.4172741015,-0.3125855082,-0.1190029296,0.7386121883,0.1445291817,-0.2968252552,0.4382776936,1.254279564,-0.3134530058,3.3149171751
2017-06-04,1.203205437,1.8385709468,0.9789692687,0.6480117693,1.2345712707,1.8043687809,0.7535319695,0.4524712539,-0.37438286,-0.2244693538,0.6989274287,0.1784474284,-0.2815819006,0.4476485822,1.3367267524,-0.3896244275,4.0258586686
2017-06-05,1.2075491389,1.8659449217,1.0786211194,0.6673618314,1.2385618923,1.8319622252,0.7733383931,0.455645899,-0.2548184185,-0.0817794858,0.694691415,0.0766926882,-0.2930038214,0.4465693361,1.1702425798,-0.247192951,2.5843265449
2017-06-06,1.2118928408,2.0279321354,1.1787531492,0.6893356135,1.2425078448,1.9917984083,0.8010466076,0.4804283536,-0.3098986668,-0.2244693538,0.9031478769,0.120786409,-0.2810252155,0.4487057427,1.4037836241,-0.3258125988,2.5360968456
2017-06-07,1.2162365428,1.9446328353,1.2439889021,0.7119865505,1.2464953702,1.9107129433,0.8447821388,0.5084143429,-0.2682526254,0.0050752165,0.9062691502,0.1038272856,-0.2807199635,0.4489457387,1.5131911977,-0.2526422285,4.0990963602
2017-06-08,1.2205802447,1.9803465517,1.0530932336,0.7311463546,1.2504628608,1.9465549238,0.8580184561,0.5214483636,-0.3085552461,0.0485025676,0.8046048222,0.1173945843,-0.2804261333,0.4487175216,1.2657304611,-0.2879045818,2.843337893
2017-06-09,1.2249239467,2.1736323246,1.3287650021,0.7519172148,1.2544330436,2.1373455887,0.8577518653,0.5203778438,-0.3018381427,-0.0011286908,0.9272262704,0.1140027596,-0.2997390322,0.4491481894,1.4178654036,-0.2831660797,2.5843265449
2017-06-10,1.2292676486,2.7313157423,1.3045110606,0.774084835,1.2584762764,2.6866562868,0.9449733302,0.556080564,-0.1433145011,-0.1500224661,0.7288024724,-0.0216702274,-0.3015153346,0.4463499532,1.1855178447,-0.1545947219,2.5771814043
2017-06-11,1.2336113505,2.7679124902,1.5704126555,0.8024793149,1.2624861925,2.7236406405,0.9620450249,0.589181616,-0.2588486806,0.1663768064,1.1894132214,0.0970436362,-0.2754397511,0.4488426729,1.7239709154,-0.2132336858,2.9898132761
2017-06-12,1.2379550525,3.3073465912,2.0844100224,0.8328142222,1.2665210792,3.2555007507,0.9487593621,0.5787075341,-0.2709394668,0.5199995228,1.3662110549,0.0766926882,-0.1553308706,0.442783877,2.191899915,-0.1692840785,2.7272293577
2017-06-13,1.2422987544,3.2428852954,1.9581229341,0.8631951598,1.270581161,3.1932099918,1.0047325773,0.6080561492,-0.2239197426,0.5634268739,1.2226324865,0.0427744414,-0.255989431,0.4457131539,1.6566191517,-0.1249395961,2.6504190958
2017-06-14,1.2466424564,2.808728166,1.6676244127,0.8905069077,1.2746401884,2.7668358394,1.0333339938,0.6378637878,-0.1957079081,0.3462901183,1.0297823907,0.0224234934,-0.2943488996,0.4537603833,1.4947105529,-0.1267955094,2.5896854004
2017-06-15,1.2509861583,2.8169697929,1.7774482195,0.9173297128,1.2786891646,2.7759667801,1.0973183787,0.662036351,-0.1795868598,0.1725807137,1.0855194126,0.0088561947,-0.2833606997,0.4547932498,1.572237751,-0.1444859174,2.7593824905
2017-06-16,1.2553298602,2.9045861356,1.6440368422,0.9419374437,1.2827628648,2.8633180037,1.1204894188,0.6762805246,-0.1379408184,0.1601728991,1.0502936148,-0.0182784027,-0.3077246899,0.4535785458,1.5856198145,-0.1009706728,3.0076761277
2017-06-17,1.2596735622,3.046754199,1.5854256002,0.9656895247,1.2868262446,3.0044865153,1.1665124895,0.7154499958,-0.2145157978,0.5075917082,1.0333495601,0.0292071427,-0.3287030369,0.454518653,1.49682125,-0.119134931,3.1541515108
2017-06-18,1.2640172641,2.8841782977,1.6239869173,0.9927102596,1.2909310403,2.8452987707,1.2141106551,0.7289205704,-0.1231631908,0.3959213767,1.0273299617,-0.0386293508,-0.3500356268,0.454782207,1.6822474936,-0.0462409733,2.6843585138
2017-06-19,1.268360966,2.9496207396,2.0184393016,1.023689078,1.2950423647,2.9108912197,1.207714396,0.7378169596,-0.1406276598,0.6130581324,1.2558517515,-0.0284538768,-0.3266025187,0.4550516504,1.9500807263,-0.0347501056,2.5593185527
2017-06-20,1.272704668,2.8743668371,2.236763973,1.0555092256,1.298877486,2.8376518817,1.2341219757,0.8529066725,-0.6336630534,0.4703682644,1.323182074,0.4192669804,-0.0596638896,0.4555191274,2.4225545001,-0.5208809365,1.1052824328
2017-06-21,1.2770483699,2.6268236874,1.3822510677,1.0721015689,1.3026324004,2.5943366796,1.2723288418,0.8964577317,-0.7263590811,0.1539689918,0.6402920817,0.4871034739,0.3559745759,0.4570121089,2.3988154365,-0.6620488124,0.5300986115
2017-06-22,1.2813920719,2.5843400632,1.9989969502,1.1007926877,1.3064422368,2.5533039469,1.2830207687,0.8934243246,-0.6645617293,0.3276783964,1.1967705083,0.4158751557,0.0420418236,0.4579021556,2.5337179581,-0.5653833689,3.5435616756
2017-06-23,1.2857357738,2.6420314513,1.9185130628,1.1294459594,1.3101902186,2.6111406573,1.2766916304,0.9080504828,-0.7371064466,0.0733181969,1.2930840821,0.4904952986,0.0385500812,0.4578116049,1.753598154,-0.6742504553,3.9240404145
2017-06-24,1.2900794757,2.4231377664,1.6691923443,1.1554361298,1.3139945584,2.3958590705,1.3345539655,0.9195228606,-0.6712788327,0.3214744891,1.2511698417,0.3955242077,0.1550168683,0.4577372503,1.9068973377,-0.5750578108,3.2327480578
2017-06-25,1.2944231777,2.1760851897,1.4787376566,1.1779873348,1.3177828343,2.1526321866,1.3573496261,0.9451607682,-0.6887433017,0.2222119722,1.2609795575,0.4192669804,-0.0795656374,0.4575855964,1.6759209707,-0.6033308735,3.1541515108
2017-06-26,1.2987668796,1.9241268828,2.3181004231,1.2051057559,1.3216164748,1.9044270763,1.4099860722,0.9759747275,-0.6363498948,0.4579604498,1.386945227,0.3785650843,0.1966859871,0.4579014194,1.893336612,-0.5234871126,1.0820607258
2017-06-27,1.3031105816,2.2426068923,1.6929563071,1.2265813892,1.325433356,2.2199423618,1.445369369,0.9864167099,-0.5879867499,-0.0569638565,1.022871,0.3310795388,-0.1335177579,0.4581789609,1.5362853163,-0.5529842884,2.6700682326
2017-06-28,1.3074542835,2.5342034998,1.9011580203,1.2523148135,1.3292588973,2.5090586143,1.462584835,1.0180379728,-0.6417235775,0.402125284,1.4897242954,0.392132383,0.0848261991,0.4604022371,2.215062196,-0.5377421065,3.2059537804
2017-06-29,1.3117979854,2.3089323656,1.7987524897,1.277226855,1.3331370273,2.2871452545,1.5167483145,1.0384019249,-0.5530578119,0.4517565425,1.3682175877,0.2971612921,-0.0703785498,0.9269803188,2.0457692289,-0.445183365,3.2863366126
2017-06-30,1.3161416874,2.1890363177,1.6895950538,1.3015543133,1.3369932379,2.1693494379,1.5437875968,1.0532640148,-0.5409670257,0.1229494553,1.2210718498,0.3039449414,-0.2134360843,1.922537663,1.9406524596,-0.4837626698,3.1684417921
2017-07-01,1.3204853893,1.995946774,1.5701676662,1.3199694514,1.34082459,1.9790464223,1.5863773217,1.0863698817,-0.5772393844,0.0733181969,1.0663458771,0.3276877142,-0.2232301535,1.925639207,1.6972201476,-0.5275148394,2.271726642
2017-07-02,1.3248290912,2.2215122521,1.6500537796,1.337259919,1.3446601375,2.2030630689,1.6153530366,1.1017327245,-0.5436538671,-0.106595115,1.1548562678,0.3005531167,-0.2435627282,1.9262163754,1.7892110017,-0.5201306736,2.8594144595
2017-07-03,1.3291727932,2.1471413811,2.1734979342,1.3652585394,1.3485558345,2.1302263653,1.6531106176,1.118960551,-0.5194722946,0.4207370059,1.5204911315,0.2598512206,-0.1970416608,1.9268612727,2.395134511,-0.4142646386,3.0523332567
